job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,salario_por_ano_experiencia,tipo_trabalho,nivel_experiencia_label
AI09724,AI Software Engineer,191952,USD,EX,PT,India,L,India,0,"Docker, PyTorch, Hadoop",Bachelor,12,Healthcare,2025-01-22,2025-03-14,1874,9.6,Advanced Robotics,15996.0,Presencial,Executivo
AI09725,Head of AI,277634,USD,EX,FL,Norway,M,Norway,100,"PyTorch, SQL, Mathematics, AWS",PhD,14,Automotive,2024-08-23,2024-10-09,1823,6.6,Algorithmic Solutions,19831.0,Remoto,Executivo
AI09726,NLP Engineer,76446,USD,EN,PT,Singapore,L,China,50,"Hadoop, Mathematics, Data Visualization",Master,0,Telecommunications,2024-05-17,2024-06-20,802,8.3,Neural Networks Co,,Híbrido,Iniciante
AI09727,Principal Data Scientist,110146,USD,EX,PT,Finland,S,Finland,100,"AWS, Python, Scala, Mathematics",PhD,15,Real Estate,2024-04-01,2024-04-29,1016,9.5,Cloud AI Solutions,7343.066666666667,Remoto,Executivo
AI09728,AI Specialist,91614,EUR,MI,CT,Germany,S,Germany,100,"Java, GCP, R",PhD,3,Technology,2025-03-26,2025-04-13,2338,7.8,Cognitive Computing,30538.0,Remoto,Pleno
AI09729,Deep Learning Engineer,100117,USD,SE,CT,Australia,S,Australia,100,"Data Visualization, Computer Vision, Spark",Associate,7,Government,2024-05-31,2024-07-11,960,5.4,DeepTech Ventures,14302.42857142857,Remoto,Sênior
AI09730,Principal Data Scientist,260041,USD,EX,FT,Denmark,S,Denmark,50,"Mathematics, Python, Deep Learning",Associate,15,Consulting,2024-07-15,2024-09-14,840,6.9,Digital Transformation LLC,17336.066666666666,Híbrido,Executivo
AI09731,Computer Vision Engineer,200306,USD,EX,FT,Canada,M,Netherlands,0,"Azure, Computer Vision, Hadoop",PhD,10,Government,2024-01-29,2024-02-19,2134,7.3,Cognitive Computing,20030.6,Presencial,Executivo
AI09732,Data Scientist,139235,USD,MI,CT,Denmark,M,Denmark,100,"NLP, MLOps, Spark, Kubernetes, Scala",Bachelor,4,Transportation,2024-03-15,2024-05-12,1270,8.2,AI Innovations,34808.75,Remoto,Pleno
AI09733,AI Specialist,76814,GBP,EN,CT,United Kingdom,S,United States,0,"TensorFlow, Kubernetes, Spark",Bachelor,0,Finance,2024-06-01,2024-06-17,2412,7.2,Future Systems,,Presencial,Iniciante
AI09734,Data Engineer,161483,EUR,EX,FL,Netherlands,S,Netherlands,0,"Linux, MLOps, Kubernetes, Java, R",PhD,15,Consulting,2024-04-22,2024-07-03,1964,6.3,Digital Transformation LLC,10765.533333333333,Presencial,Executivo
AI09735,AI Consultant,144955,USD,SE,CT,Singapore,S,Singapore,100,"Mathematics, Tableau, R",Bachelor,5,Government,2024-08-15,2024-09-10,2161,9.3,TechCorp Inc,28991.0,Remoto,Sênior
AI09736,NLP Engineer,84782,USD,SE,PT,China,M,China,0,"Hadoop, Spark, Kubernetes, Java",Master,7,Media,2024-06-14,2024-08-03,2492,9.2,DataVision Ltd,12111.714285714286,Presencial,Sênior
AI09737,AI Software Engineer,213387,USD,EX,PT,Canada,L,France,50,"AWS, Scala, Java, Docker, Deep Learning",Master,19,Telecommunications,2024-09-16,2024-09-30,787,9.3,Future Systems,11230.894736842105,Híbrido,Executivo
AI09738,Computer Vision Engineer,91469,GBP,MI,FT,United Kingdom,L,United Kingdom,50,"Scala, Hadoop, Data Visualization",PhD,4,Automotive,2024-06-11,2024-08-11,1801,9.0,AI Innovations,22867.25,Híbrido,Pleno
AI09739,AI Research Scientist,135461,USD,EX,CT,South Korea,L,South Korea,0,"Linux, Azure, Tableau",Master,18,Energy,2024-08-23,2024-10-22,2102,7.3,Quantum Computing Inc,7525.611111111111,Presencial,Executivo
AI09740,Deep Learning Engineer,88216,EUR,MI,CT,Germany,S,India,0,"SQL, Python, Mathematics, GCP, Git",PhD,2,Healthcare,2024-04-26,2024-06-23,879,8.2,Digital Transformation LLC,44108.0,Presencial,Pleno
AI09741,AI Architect,68008,USD,MI,CT,India,M,India,50,"Scala, AWS, Mathematics, Hadoop, Data Visualization",Master,4,Energy,2024-05-31,2024-08-04,717,7.3,TechCorp Inc,17002.0,Híbrido,Pleno
AI09742,AI Research Scientist,204398,EUR,EX,FT,Netherlands,M,Netherlands,0,"Scala, Azure, MLOps, Spark, Java",Associate,18,Healthcare,2024-11-27,2025-01-08,1740,8.6,DeepTech Ventures,11355.444444444445,Presencial,Executivo
AI09743,AI Specialist,115922,USD,SE,FL,Australia,M,Australia,50,"AWS, Linux, Git, Scala, MLOps",PhD,5,Healthcare,2024-05-11,2024-06-16,1505,7.2,Cloud AI Solutions,23184.4,Híbrido,Sênior
AI09744,Head of AI,126849,USD,EX,FL,South Korea,L,South Korea,0,"Python, Hadoop, GCP",Master,18,Real Estate,2025-02-16,2025-04-28,1531,7.0,Autonomous Tech,7047.166666666667,Presencial,Executivo
AI09745,Data Analyst,89628,USD,SE,CT,Israel,S,Israel,50,"Git, AWS, GCP",Associate,7,Government,2024-02-29,2024-05-10,2101,6.2,Predictive Systems,12804.0,Híbrido,Sênior
AI09746,AI Architect,241944,USD,EX,CT,Switzerland,S,Netherlands,50,"Data Visualization, GCP, Java, Linux, SQL",PhD,15,Transportation,2024-11-09,2025-01-01,663,6.4,Cognitive Computing,16129.6,Híbrido,Executivo
AI09747,Deep Learning Engineer,66737,USD,EN,FT,Canada,L,China,50,"SQL, Git, NLP, GCP, Java",Bachelor,0,Manufacturing,2024-10-20,2024-12-26,875,5.5,Predictive Systems,,Híbrido,Iniciante
AI09748,Machine Learning Engineer,49618,USD,MI,PT,Finland,S,Finland,0,"MLOps, Computer Vision, SQL, Statistics, PyTorch",Bachelor,3,Healthcare,2025-03-01,2025-04-11,1369,8.6,Autonomous Tech,16539.333333333332,Presencial,Pleno
AI09749,Head of AI,105517,USD,EN,FT,Switzerland,M,Switzerland,0,"Azure, Git, Data Visualization, Mathematics",Master,1,Government,2024-01-29,2024-02-28,1696,7.3,Neural Networks Co,105517.0,Presencial,Iniciante
AI09750,Data Scientist,175391,USD,SE,CT,United States,M,United States,50,"Azure, Kubernetes, MLOps, GCP, PyTorch",PhD,7,Telecommunications,2024-12-02,2025-01-25,1821,9.7,AI Innovations,25055.85714285714,Híbrido,Sênior
AI09751,ML Ops Engineer,98946,USD,MI,FT,Switzerland,S,Switzerland,50,"SQL, Spark, Hadoop, Tableau",Bachelor,3,Manufacturing,2024-08-16,2024-09-17,2372,5.2,DeepTech Ventures,32982.0,Híbrido,Pleno
AI09752,Robotics Engineer,98376,USD,SE,FL,Singapore,S,Singapore,100,"Data Visualization, TensorFlow, SQL, AWS, Computer Vision",Master,8,Transportation,2025-03-29,2025-06-06,545,8.4,Predictive Systems,12297.0,Remoto,Sênior
AI09753,Autonomous Systems Engineer,113248,EUR,SE,FL,Germany,M,Switzerland,50,"AWS, SQL, Kubernetes",PhD,5,Manufacturing,2025-03-08,2025-04-10,2414,5.2,AI Innovations,22649.6,Híbrido,Sênior
AI09754,ML Ops Engineer,78436,USD,SE,CT,Austria,M,Austria,50,"Hadoop, SQL, PyTorch, TensorFlow",PhD,8,Automotive,2025-04-24,2025-06-22,576,8.1,Algorithmic Solutions,9804.5,Híbrido,Sênior
AI09755,NLP Engineer,35831,USD,EN,FT,India,S,Ireland,50,"Tableau, Computer Vision, Kubernetes",Associate,0,Retail,2025-04-25,2025-07-04,632,9.2,Smart Analytics,,Híbrido,Iniciante
AI09756,Data Engineer,34984,USD,EN,FL,India,S,Sweden,100,"NLP, Hadoop, Spark, Java",Bachelor,1,Education,2025-02-17,2025-04-29,645,7.7,Predictive Systems,34984.0,Remoto,Iniciante
AI09757,AI Software Engineer,71416,USD,MI,CT,South Korea,M,South Korea,0,"NLP, Spark, SQL",Bachelor,2,Manufacturing,2025-01-08,2025-02-19,2052,7.7,AI Innovations,35708.0,Presencial,Pleno
AI09758,Robotics Engineer,66442,USD,EN,FT,Australia,L,Australia,50,"Kubernetes, Mathematics, Java",PhD,0,Finance,2025-02-08,2025-03-26,513,5.0,Future Systems,,Híbrido,Iniciante
AI09759,AI Architect,68580,USD,MI,FT,Japan,M,Japan,100,"Computer Vision, Spark, Linux",Bachelor,2,Gaming,2024-01-21,2024-03-23,705,6.3,Digital Transformation LLC,34290.0,Remoto,Pleno
AI09760,Deep Learning Engineer,54078,USD,EN,CT,Australia,M,Australia,100,"Python, GCP, R, Kubernetes, AWS",Master,1,Manufacturing,2024-07-12,2024-09-19,1341,8.1,Cognitive Computing,54078.0,Remoto,Iniciante
AI09761,AI Product Manager,127930,USD,SE,PT,Australia,S,Australia,0,"Python, TensorFlow, Scala, Docker",Associate,5,Gaming,2024-02-08,2024-04-08,1446,8.7,Digital Transformation LLC,25586.0,Presencial,Sênior
AI09762,Data Scientist,107172,USD,MI,PT,Australia,M,Australia,50,"Python, Java, SQL, GCP",Master,3,Gaming,2025-04-16,2025-05-06,818,5.5,Smart Analytics,35724.0,Híbrido,Pleno
AI09763,ML Ops Engineer,119315,USD,SE,PT,Denmark,S,Denmark,0,"GCP, R, Computer Vision, Statistics",Master,6,Finance,2024-11-27,2025-01-31,2383,9.6,Autonomous Tech,19885.833333333332,Presencial,Sênior
AI09764,Robotics Engineer,105907,GBP,MI,FT,United Kingdom,M,Japan,50,"Spark, SQL, Kubernetes",Associate,2,Finance,2024-04-14,2024-05-20,1026,8.8,Autonomous Tech,52953.5,Híbrido,Pleno
AI09765,Machine Learning Engineer,138898,USD,MI,FT,Denmark,L,Denmark,0,"PyTorch, Spark, NLP",Associate,4,Government,2024-06-06,2024-06-29,1455,6.2,Digital Transformation LLC,34724.5,Presencial,Pleno
AI09766,Data Analyst,156217,USD,EX,PT,Japan,L,Japan,0,"Hadoop, Kubernetes, Java",Master,14,Real Estate,2024-09-01,2024-09-25,1018,8.5,Neural Networks Co,11158.357142857143,Presencial,Executivo
AI09767,Principal Data Scientist,125626,EUR,SE,FT,France,M,France,50,"Tableau, Computer Vision, PyTorch",Associate,5,Gaming,2024-10-15,2024-12-23,975,7.1,Predictive Systems,25125.2,Híbrido,Sênior
AI09768,AI Software Engineer,53253,USD,EN,FT,Canada,S,India,0,"Spark, Java, Data Visualization, Git",Master,1,Automotive,2025-01-18,2025-03-05,2418,8.8,Advanced Robotics,53253.0,Presencial,Iniciante
AI09769,Autonomous Systems Engineer,159332,USD,SE,CT,Singapore,M,Singapore,100,"Hadoop, SQL, Statistics, Computer Vision, Tableau",Associate,9,Media,2025-03-20,2025-05-20,1865,8.2,Algorithmic Solutions,17703.555555555555,Remoto,Sênior
AI09770,NLP Engineer,52330,USD,EN,CT,Finland,M,Finland,50,"SQL, Kubernetes, Java, PyTorch",Bachelor,1,Manufacturing,2024-04-26,2024-05-17,1306,8.0,AI Innovations,52330.0,Híbrido,Iniciante
AI09771,Research Scientist,120991,EUR,MI,PT,Germany,L,Germany,50,"Deep Learning, PyTorch, MLOps, Hadoop",PhD,4,Finance,2024-10-18,2024-12-28,2122,9.9,Future Systems,30247.75,Híbrido,Pleno
AI09772,AI Research Scientist,143939,USD,EX,CT,India,M,Netherlands,0,"Python, Mathematics, TensorFlow",Master,12,Technology,2024-03-21,2024-05-22,1642,5.5,Neural Networks Co,11994.916666666666,Presencial,Executivo
AI09773,Computer Vision Engineer,146479,USD,EX,FL,India,S,Australia,100,"Python, Git, Deep Learning, Mathematics, TensorFlow",Associate,11,Media,2024-03-16,2024-05-22,1761,9.7,Cloud AI Solutions,13316.272727272728,Remoto,Executivo
AI09774,Data Scientist,64902,USD,EN,CT,Sweden,M,Sweden,50,"AWS, SQL, Linux",PhD,1,Finance,2025-03-28,2025-05-08,581,6.2,Smart Analytics,64902.0,Híbrido,Iniciante
AI09775,Research Scientist,37445,USD,EN,FT,China,M,China,0,"PyTorch, Spark, NLP",PhD,0,Automotive,2024-05-30,2024-07-10,1588,5.0,Predictive Systems,,Presencial,Iniciante
AI09776,Head of AI,57731,USD,MI,PT,Finland,S,Finland,50,"Kubernetes, MLOps, Mathematics",Associate,3,Government,2024-09-16,2024-11-23,1556,8.3,Smart Analytics,19243.666666666668,Híbrido,Pleno
AI09777,Data Scientist,53855,USD,MI,PT,China,S,China,0,"Python, TensorFlow, NLP, Docker",Associate,2,Consulting,2024-08-19,2024-10-05,2103,8.7,Digital Transformation LLC,26927.5,Presencial,Pleno
AI09778,AI Product Manager,42123,USD,EN,FL,Israel,M,Israel,0,"Java, Deep Learning, SQL",Master,1,Telecommunications,2024-04-21,2024-05-30,594,7.7,TechCorp Inc,42123.0,Presencial,Iniciante
AI09779,Autonomous Systems Engineer,122693,USD,MI,CT,Switzerland,S,Switzerland,0,"Java, Docker, Tableau, Spark",Associate,4,Telecommunications,2024-03-28,2024-04-22,1640,6.5,Cognitive Computing,30673.25,Presencial,Pleno
AI09780,AI Software Engineer,166309,USD,EX,CT,Ireland,M,Ireland,50,"Python, Kubernetes, Spark",Associate,12,Finance,2024-08-24,2024-10-15,572,7.2,Autonomous Tech,13859.083333333334,Híbrido,Executivo
AI09781,Principal Data Scientist,79383,USD,EN,FT,United States,L,United States,50,"Hadoop, Data Visualization, SQL, R, Azure",Bachelor,0,Retail,2024-12-22,2025-01-09,1200,8.5,Quantum Computing Inc,,Híbrido,Iniciante
AI09782,Computer Vision Engineer,62941,USD,EN,FL,Norway,S,Norway,100,"SQL, Linux, MLOps, Docker",Master,0,Automotive,2024-01-21,2024-03-08,1404,7.9,Cloud AI Solutions,,Remoto,Iniciante
AI09783,Principal Data Scientist,102438,USD,EX,FL,Finland,S,China,50,"Data Visualization, Computer Vision, Python, TensorFlow",Associate,13,Manufacturing,2024-11-08,2025-01-13,2223,9.0,Future Systems,7879.846153846154,Híbrido,Executivo
AI09784,AI Specialist,73118,USD,MI,FL,Australia,S,Australia,50,"Kubernetes, NLP, Java, Data Visualization, Computer Vision",Master,2,Retail,2024-09-07,2024-09-24,964,7.7,AI Innovations,36559.0,Híbrido,Pleno
AI09785,Data Analyst,62036,EUR,MI,FL,France,S,Austria,100,"Linux, GCP, Tableau, Hadoop, Docker",PhD,3,Energy,2024-08-23,2024-10-27,1714,7.2,Autonomous Tech,20678.666666666668,Remoto,Pleno
AI09786,AI Consultant,153620,USD,SE,FL,Norway,L,Canada,50,"Hadoop, Statistics, SQL",Associate,9,Gaming,2024-02-28,2024-05-04,1985,9.9,Quantum Computing Inc,17068.88888888889,Híbrido,Sênior
AI09787,ML Ops Engineer,137878,USD,SE,PT,United States,S,United States,50,"TensorFlow, Azure, MLOps",Bachelor,8,Finance,2024-03-14,2024-05-17,1007,6.2,Advanced Robotics,17234.75,Híbrido,Sênior
AI09788,Deep Learning Engineer,67465,USD,MI,PT,South Korea,L,South Korea,100,"Linux, Scala, Git, SQL, GCP",Bachelor,2,Technology,2024-07-15,2024-09-14,1847,5.9,Neural Networks Co,33732.5,Remoto,Pleno
AI09789,Machine Learning Engineer,115492,USD,MI,FL,Canada,L,Canada,0,"Deep Learning, Python, Spark, Mathematics, TensorFlow",Bachelor,2,Automotive,2024-07-11,2024-07-26,2276,7.5,Machine Intelligence Group,57746.0,Presencial,Pleno
AI09790,AI Consultant,212310,USD,SE,CT,Norway,L,Norway,100,"Kubernetes, Hadoop, AWS, MLOps, Azure",PhD,8,Transportation,2024-11-15,2025-01-26,1694,7.4,Quantum Computing Inc,26538.75,Remoto,Sênior
AI09791,Head of AI,74514,EUR,EN,FL,Germany,M,Germany,100,"Hadoop, Git, SQL, Azure",Master,0,Energy,2024-02-12,2024-04-09,1729,5.7,Autonomous Tech,,Remoto,Iniciante
AI09792,AI Product Manager,64258,USD,MI,PT,Austria,S,Austria,100,"PyTorch, GCP, Kubernetes, TensorFlow, R",Bachelor,2,Government,2025-02-05,2025-02-19,1778,5.7,Digital Transformation LLC,32129.0,Remoto,Pleno
AI09793,AI Consultant,270550,USD,EX,FL,Canada,L,Canada,50,"Statistics, Azure, Docker",PhD,14,Energy,2024-12-04,2025-01-25,1525,5.7,Autonomous Tech,19325.0,Híbrido,Executivo
AI09794,Data Engineer,118387,USD,SE,PT,Finland,L,United States,50,"Python, MLOps, Tableau, Data Visualization",Associate,8,Government,2024-04-25,2024-06-27,2095,9.5,Cloud AI Solutions,14798.375,Híbrido,Sênior
AI09795,AI Architect,72440,USD,SE,FT,Ireland,S,Netherlands,50,"MLOps, Python, Computer Vision",Master,5,Manufacturing,2024-08-21,2024-09-24,1980,8.8,Neural Networks Co,14488.0,Híbrido,Sênior
AI09796,Robotics Engineer,55271,EUR,EN,PT,Germany,M,Canada,0,"Python, Kubernetes, Hadoop",Associate,0,Media,2025-02-20,2025-04-16,549,5.8,Autonomous Tech,,Presencial,Iniciante
AI09797,Computer Vision Engineer,211691,USD,EX,CT,Sweden,M,Sweden,100,"Mathematics, R, Kubernetes",PhD,14,Finance,2024-04-12,2024-05-14,1175,5.7,Advanced Robotics,15120.785714285714,Remoto,Executivo
AI09798,Principal Data Scientist,44641,USD,EN,CT,Austria,L,Austria,50,"Spark, R, Data Visualization, Git, SQL",Master,0,Gaming,2024-07-05,2024-09-13,1135,7.1,DataVision Ltd,,Híbrido,Iniciante
AI09799,Principal Data Scientist,162188,GBP,SE,FT,United Kingdom,L,United Kingdom,50,"Hadoop, Kubernetes, PyTorch, Spark, Scala",Bachelor,5,Automotive,2024-09-22,2024-10-26,1391,7.0,AI Innovations,32437.6,Híbrido,Sênior
AI09800,AI Product Manager,63308,GBP,EN,FT,United Kingdom,M,Canada,100,"PyTorch, SQL, Deep Learning",Associate,1,Transportation,2024-10-01,2024-10-16,2417,10.0,DataVision Ltd,63308.0,Remoto,Iniciante
AI09801,Head of AI,66824,USD,EN,FT,Singapore,S,Singapore,50,"Java, GCP, Data Visualization",Master,0,Consulting,2025-03-11,2025-05-02,2422,6.1,Smart Analytics,,Híbrido,Iniciante
AI09802,Research Scientist,124143,EUR,SE,FL,France,M,France,0,"PyTorch, Java, Hadoop",PhD,6,Manufacturing,2024-08-16,2024-08-30,770,8.2,Cognitive Computing,20690.5,Presencial,Sênior
AI09803,Autonomous Systems Engineer,186512,USD,EX,CT,Sweden,M,Sweden,50,"AWS, TensorFlow, Spark, Mathematics",PhD,12,Automotive,2024-09-23,2024-10-24,1655,5.4,TechCorp Inc,15542.666666666666,Híbrido,Executivo
AI09804,Computer Vision Engineer,91014,USD,SE,CT,Austria,M,Austria,0,"Azure, Docker, GCP, AWS",Associate,5,Healthcare,2024-11-19,2024-12-07,1869,8.4,Cognitive Computing,18202.8,Presencial,Sênior
AI09805,NLP Engineer,145898,USD,EX,FT,Israel,M,Israel,50,"GCP, Python, Mathematics, AWS, SQL",Bachelor,14,Finance,2024-09-16,2024-11-04,1437,7.5,Advanced Robotics,10421.285714285714,Híbrido,Executivo
AI09806,Data Analyst,158629,USD,SE,FL,United States,S,India,0,"AWS, Java, Spark, Mathematics, Computer Vision",Master,8,Transportation,2024-05-25,2024-07-17,1353,7.5,AI Innovations,19828.625,Presencial,Sênior
AI09807,Deep Learning Engineer,342224,USD,EX,FT,Denmark,L,India,50,"Docker, PyTorch, TensorFlow, Linux, Kubernetes",Bachelor,17,Automotive,2024-04-05,2024-06-15,2148,8.2,Machine Intelligence Group,20130.823529411766,Híbrido,Executivo
AI09808,Robotics Engineer,59283,EUR,EN,CT,France,M,France,100,"Mathematics, Tableau, GCP, NLP, Deep Learning",Master,0,Education,2024-05-28,2024-07-08,1938,7.3,Neural Networks Co,,Remoto,Iniciante
AI09809,Data Analyst,210468,EUR,EX,CT,France,M,France,0,"Linux, Git, MLOps, Azure",PhD,17,Consulting,2024-06-17,2024-08-15,821,7.4,Digital Transformation LLC,12380.470588235294,Presencial,Executivo
AI09810,Data Scientist,67100,USD,MI,CT,Austria,S,Austria,100,"Python, Docker, NLP, Deep Learning, Tableau",Master,3,Transportation,2025-04-25,2025-06-19,1426,5.8,Future Systems,22366.666666666668,Remoto,Pleno
AI09811,Data Engineer,145569,USD,SE,FL,Denmark,S,Denmark,0,"Computer Vision, Git, Hadoop",Associate,9,Finance,2024-02-21,2024-04-21,1978,5.6,Cloud AI Solutions,16174.333333333334,Presencial,Sênior
AI09812,AI Software Engineer,78032,USD,SE,FT,China,S,China,50,"Git, Statistics, TensorFlow",PhD,5,Transportation,2024-11-27,2024-12-29,2366,9.5,Advanced Robotics,15606.4,Híbrido,Sênior
AI09813,AI Consultant,56919,EUR,EN,FL,Germany,S,Canada,50,"TensorFlow, Kubernetes, Linux, SQL, Computer Vision",Associate,1,Retail,2024-02-25,2024-03-21,1779,7.6,AI Innovations,56919.0,Híbrido,Iniciante
AI09814,Deep Learning Engineer,121034,USD,EX,CT,Ireland,S,France,0,"Java, PyTorch, Hadoop, Data Visualization, Kubernetes",Bachelor,11,Retail,2024-10-17,2024-12-13,1776,8.6,Cloud AI Solutions,11003.09090909091,Presencial,Executivo
AI09815,Data Engineer,221057,USD,EX,FL,Singapore,M,Singapore,0,"Hadoop, Docker, AWS, SQL, Statistics",Master,13,Real Estate,2025-03-05,2025-04-23,1280,9.3,DeepTech Ventures,17004.384615384617,Presencial,Executivo
AI09816,Head of AI,361718,USD,EX,PT,Denmark,L,Finland,100,"MLOps, Tableau, Azure, Scala",Bachelor,11,Consulting,2024-08-17,2024-10-03,1255,7.3,Quantum Computing Inc,32883.454545454544,Remoto,Executivo
AI09817,Machine Learning Researcher,179329,USD,EX,PT,Australia,M,Australia,100,"Python, TensorFlow, MLOps",Master,15,Telecommunications,2024-06-09,2024-06-25,1194,5.6,AI Innovations,11955.266666666666,Remoto,Executivo
AI09818,ML Ops Engineer,108369,USD,EX,CT,Finland,S,Sweden,100,"Data Visualization, Scala, Spark, SQL",Master,16,Healthcare,2025-04-02,2025-06-02,1168,9.0,Neural Networks Co,6773.0625,Remoto,Executivo
AI09819,Data Analyst,148291,USD,SE,FL,Singapore,L,Singapore,100,"GCP, Scala, Kubernetes, NLP, Computer Vision",Bachelor,8,Telecommunications,2025-01-06,2025-02-23,1838,8.4,DeepTech Ventures,18536.375,Remoto,Sênior
AI09820,NLP Engineer,185841,USD,EX,PT,Sweden,L,Sweden,100,"Azure, Deep Learning, Tableau",Bachelor,17,Government,2024-08-21,2024-10-19,691,9.1,TechCorp Inc,10931.823529411764,Remoto,Executivo
AI09821,Data Engineer,154703,USD,SE,FL,Australia,L,Australia,50,"Kubernetes, Azure, Git",Bachelor,8,Media,2025-01-30,2025-03-19,1122,5.7,Future Systems,19337.875,Híbrido,Sênior
AI09822,Robotics Engineer,133372,USD,EX,PT,Japan,M,Japan,50,"SQL, Computer Vision, Tableau",Master,14,Healthcare,2024-01-03,2024-02-07,1854,7.0,Cloud AI Solutions,9526.57142857143,Híbrido,Executivo
AI09823,Machine Learning Engineer,128049,EUR,SE,FL,France,S,France,100,"Computer Vision, Scala, SQL",Associate,5,Education,2024-06-18,2024-07-05,2147,6.6,AI Innovations,25609.8,Remoto,Sênior
AI09824,AI Software Engineer,56207,USD,MI,FL,India,S,India,0,"Python, Linux, GCP, TensorFlow, Deep Learning",Associate,3,Real Estate,2024-08-03,2024-08-17,1395,8.9,Future Systems,18735.666666666668,Presencial,Pleno
AI09825,Robotics Engineer,73486,USD,MI,FL,Singapore,S,Singapore,0,"PyTorch, Spark, GCP",Bachelor,3,Government,2025-01-30,2025-03-11,2355,6.1,AI Innovations,24495.333333333332,Presencial,Pleno
AI09826,Deep Learning Engineer,91220,USD,MI,FT,Canada,L,Canada,50,"GCP, Deep Learning, Hadoop",PhD,4,Finance,2025-02-24,2025-05-02,2223,8.9,Autonomous Tech,22805.0,Híbrido,Pleno
AI09827,Head of AI,88005,USD,SE,FL,Israel,L,Israel,50,"Deep Learning, Tableau, Kubernetes, Scala, GCP",PhD,5,Consulting,2025-04-20,2025-06-24,1275,5.4,AI Innovations,17601.0,Híbrido,Sênior
AI09828,AI Consultant,216089,USD,EX,FT,Singapore,M,Singapore,100,"Computer Vision, Python, Mathematics, Linux",Associate,10,Education,2025-04-22,2025-05-31,1580,5.1,Cloud AI Solutions,21608.9,Remoto,Executivo
AI09829,Deep Learning Engineer,72094,USD,MI,FL,Australia,S,Australia,100,"Git, Hadoop, Data Visualization, R, Computer Vision",PhD,2,Government,2024-09-13,2024-10-25,1345,7.0,DataVision Ltd,36047.0,Remoto,Pleno
